model,horizon,test_year,y_true,y_pred,train_time_s,peak_memory_mb
ARIMA+XGBoost,2,2017,8.280339577079515,8.620396714026079,1.2672417163848877,0.40662
ARIMA+XGBoost,2,2018,7.755935639187829,7.994551218836024,1.4561767578125,0.407061
ARIMA+XGBoost,2,2019,8.935340611677379,8.353207339799985,1.4135637283325195,0.408456
ARIMA+XGBoost,2,2020,6.962318260153343,8.368631737517296,1.4300897121429443,0.410442
ARIMA+XGBoost,2,2021,7.812622033977193,8.979235827210426,1.402414321899414,0.412266
ARIMA+XGBoost,2,2022,8.570540370269171,8.28549844657804,1.6099038124084473,0.414511
ARIMA+XGBoost,2,2023,8.1,8.040078799222037,1.3851292133331299,0.414519
ARIMA+XGBoost,2,2024,7.281128211789584,8.4454702108935,1.1862130165100098,0.417102
ARIMA+XGBoost,3,2003,7.78,7.923151521207057,1.699699878692627,0.384572
ARIMA+XGBoost,3,2004,7.77,7.405867010199547,1.6118509769439697,0.386009
ARIMA+XGBoost,3,2005,7.96,7.637107388767635,1.7361361980438232,0.386244
ARIMA+XGBoost,3,2006,8.03864910059748,7.497404963256116,1.7178993225097656,0.390994
ARIMA+XGBoost,3,2007,7.234262738177594,7.413429884597422,1.7220261096954346,0.391223
ARIMA+XGBoost,3,2008,8.281402712725113,7.518070276531603,1.5327165126800537,0.393218
ARIMA+XGBoost,3,2009,7.927665247495372,7.715553347964035,1.5348472595214844,0.393566
ARIMA+XGBoost,3,2010,7.7,7.390222046997102,1.4708547592163086,0.394955
ARIMA+XGBoost,3,2011,7.7,7.654396391198177,1.470313549041748,0.395664
ARIMA+XGBoost,3,2012,6.662665686341732,7.671685608325743,1.4780633449554443,0.397027
ARIMA+XGBoost,3,2013,7.383846462514578,7.661144960385153,1.3654098510742188,0.399765
ARIMA+XGBoost,3,2014,8.57865036450464,7.591733220479693,1.5037150382995605,0.401217
ARIMA+XGBoost,3,2015,8.974580086118658,7.514300118674956,1.4649882316589355,0.400643
ARIMA+XGBoost,3,2016,7.888437070186669,7.582841914942157,1.6744980812072754,0.402955
ARIMA+XGBoost,3,2017,8.280339577079515,8.152336085974872,1.3972203731536865,0.405672
ARIMA+XGBoost,3,2018,7.755935639187829,8.600506912285432,1.280815601348877,0.406768
ARIMA+XGBoost,3,2019,8.935340611677379,8.225817508785441,1.4695844650268555,0.409121
ARIMA+XGBoost,3,2020,6.962318260153343,8.457212795770749,1.419740915298462,0.406493
ARIMA+XGBoost,3,2021,7.812622033977193,8.289031403349815,1.4237422943115234,0.410161
ARIMA+XGBoost,3,2022,8.570540370269171,8.931451141121864,1.3898179531097412,0.409409
ARIMA+XGBoost,3,2023,8.1,8.310907847041145,1.6393272876739502,0.413749
ARIMA+XGBoost,3,2024,7.281128211789584,8.257520149443671,1.3976759910583496,0.415889
ARIMA+XGBoost,4,2004,7.77,8.106956389834487,1.7233614921569824,0.385635
ARIMA+XGBoost,4,2005,7.96,7.40598063900423,1.606940746307373,0.388053
ARIMA+XGBoost,4,2006,8.03864910059748,7.687554342392122,1.7407829761505127,0.387913
ARIMA+XGBoost,4,2007,7.234262738177594,7.497040331841703,1.7786011695861816,0.389022
ARIMA+XGBoost,4,2008,8.281402712725113,7.411022303983332,1.7468369007110596,0.391926
ARIMA+XGBoost,4,2009,7.927665247495372,7.522277649197008,1.3362691402435303,0.393081
ARIMA+XGBoost,4,2010,7.7,7.714689825672852,1.4935085773468018,0.394876
ARIMA+XGBoost,4,2011,7.7,7.386747155811341,1.418031930923462,0.395063
ARIMA+XGBoost,4,2012,6.662665686341732,7.669423988744755,1.4858477115631104,0.39578
ARIMA+XGBoost,4,2013,7.383846462514578,7.6416817328317395,1.5008652210235596,0.397214
ARIMA+XGBoost,4,2014,8.57865036450464,7.661144960385153,1.3936221599578857,0.399428
ARIMA+XGBoost,4,2015,8.974580086118658,7.591733220479693,1.5236127376556396,0.403029
ARIMA+XGBoost,4,2016,7.888437070186669,7.460910733332358,1.4785656929016113,0.401938
ARIMA+XGBoost,4,2017,8.280339577079515,7.627863031675708,1.483389139175415,0.404029
ARIMA+XGBoost,4,2018,7.755935639187829,8.152336085974872,1.4043385982513428,0.406525
ARIMA+XGBoost,4,2019,8.935340611677379,8.600506912285432,1.2945799827575684,0.405419
ARIMA+XGBoost,4,2020,6.962318260153343,8.255702696530536,1.4636130332946777,0.407148
ARIMA+XGBoost,4,2021,7.812622033977193,8.352480431354627,1.4339570999145508,0.41039
ARIMA+XGBoost,4,2022,8.570540370269171,8.368631737517296,1.4385311603546143,0.411256
ARIMA+XGBoost,4,2023,8.1,8.931451141121864,1.4111807346343994,0.413039
ARIMA+XGBoost,4,2024,7.281128211789584,8.310907847041145,1.6476640701293945,0.413589
